playlist_id,track_id
6221,10183
6221,18909
6221,6818
6221,8198
6221,8047
6221,1466
6221,18852
6221,1992
6221,15563
6221,7874
6221,2177
6221,10206
6221,17744
6221,15496
6221,12395
6221,15308
6221,10625
6221,405
6221,13941
6221,13022
6221,14758
6221,10848
6221,16267
6221,8082
6221,16494
6221,9834
6221,17154
6221,9441
6221,11842
6221,1473
6221,15862
6224,18125
6224,12776
6224,2098
6224,4476
6224,10405
6224,18478
6224,16913
6224,10552
6224,17354
6224,3915
6224,9419
6224,7412
6224,18287
6224,19813
6224,12626
6237,16984
6237,8690
6237,3521
6237,5881
6237,10250
6237,2306
6237,11810
6237,2037
6237,12681
6237,19164
6237,1746
6237,6681
6237,3606
6237,15413
6237,4152
6237,5572
6237,2068
6237,11107
6237,14367
6237,2674
6237,20032
6258,1886
6258,10250
6258,2970
6258,13368
6258,17034
6258,5576
6258,6113
6258,550
6258,17157
6258,4069
6258,2117
6258,19813
6258,3463
6258,3811
6263,5100
6263,2765
6263,9311
6263,11961
6263,12639
6263,8304
6263,9599
6263,2912
6263,4970
6263,12953
6263,14335
6263,9291
6263,11474
6263,15669
6263,1195
6263,17459
6263,19797
6263,10250
6265,17617
6265,14176
6265,19939
6265,16474
6265,1674
6265,11369
6265,16725
6265,11702
6265,6524
6265,14023
6265,11421
6265,13990
6265,12438
6265,4853
6265,10591
6265,10852
6265,6090
6265,1486
6265,11943
6265,7619
6265,13359
6265,8445
6265,14547
6265,1586
6265,8874
6265,20466
6265,13640
6265,2559
6265,4072
6265,1190
6265,3330
6266,2091
6266,6932
6266,13250
6266,2497
6266,9214
6266,3870
6266,10878
6266,9690
6266,5621
6266,13507
6266,20263
6266,17630
6266,411
6266,15542
6266,19844
6269,20149
6269,75
6269,1189
6269,8207
6269,12679
6269,9199
6269,10711
6269,16899
6269,2596
6269,15125
6269,16866
6269,17346
6269,1656
6269,3938
6269,4910
6269,5786
6269,11943
6269,14965
6269,10239
6269,12196
6269,6491
6269,8033
6269,1779
6269,7077
6269,15661
6269,7035
6269,2665
6269,13593
6269,5663
6269,16705
6269,12587
6269,10702
6269,467
6269,11496
6269,8342
6269,16100
6269,6788
6269,1900
6269,8620
6269,7506
6269,14826
6269,963
6269,7545
6269,18598
6269,4401
6269,14732
6269,2018
6269,14002
6269,19662
6269,2332
6269,20515
6269,8866
6269,12544
6269,2873
6269,18096
6269,20263
6269,2550
6368,281
6368,13678
6368,7920
6368,19414
6368,14176
6368,10207
6368,3811
6368,10636
6368,15053
6368,17906
6368,2663
6368,8223
6368,11257
6368,2317
6368,11049
6368,5541
6368,12516
6368,17034
6368,10041
6368,13368
6375,8377
6375,5089
6375,12869
6375,8118
6375,17774
6375,8360
6375,3347
6375,16920
6375,13686
6375,2891
6375,1050
6375,7814
6375,14277
6375,12104
6375,10414
6375,19366
6375,7308
6375,14758
6375,1635
6375,5903
6375,15530
6375,16997
6375,11373
6375,3295
6375,17200
6375,2540
6375,14309
6375,4106
6375,18617
6375,17556
6375,12633
6382,15781
6382,7394
6382,12450
6382,17203
6382,5606
6382,16601
6382,2780
6382,10629
6382,18428
6382,15204
6382,3811
6382,16820
6382,14255
6382,6242
6382,3551
6382,4422
6382,3977
6382,19616
6382,17154
6382,3648
6382,8866
6382,2912
6382,9974
6382,10336
6382,4009
6382,17906
6382,7009
6382,20134
6382,14535
6382,14337
6392,5180
6392,7833
6392,18774
6392,723
6392,17926
6392,17040
6392,4807
6392,1764
6392,2984
6392,9154
6399,4444
6399,17432
6399,8956
6399,17597
6399,13237
6399,13980
6399,15578
6399,17239
6399,13139
6399,3885
6399,18381
6399,20572
6399,15017
6399,16760
6399,6610
6399,18893
6399,9356
6399,2705
6399,4145
6399,17028
6399,10529
6399,13782
6399,14395
6399,7610
6399,4569
6399,4460
6399,5978
6399,8229
6416,235
6416,3937
6416,16282
6416,15682
6416,12258
6416,13459
6416,13663
6416,9137
6416,15481
6426,5300
6426,12526
6426,13002
6426,9942
6426,12510
6426,19616
6426,2677
6426,20386
6426,5444
6426,15090
6426,8169
6426,14149
6426,5924
6426,12075
6426,9816
6426,3551
6426,1919
6426,2018
6426,2627
6426,1111
6426,1714
6426,15204
6426,6444
6426,4910
6426,7506
6426,9658
6426,5606
6426,5757
6426,10711
6426,14826
6426,5141
6426,14732
6426,10024
6426,11943
6426,3617
6426,20154
6426,2957
6426,15458
6426,9913
6426,8749
6426,11587
6426,3856
6426,15498
6426,13865
6426,5906
6426,15988
6426,17390
6426,11886
6432,13622
6432,394
6432,15594
6432,12940
6432,9804
6432,10339
6432,11029
6432,8112
6432,3476
6432,11282
6432,16465
6432,13155
6432,1041
6434,778
6434,9712
6434,8481
6434,20628
6434,20358
6434,13918
6434,1746
6434,675
6434,5453
6434,8911
6434,2587
6434,10070
6434,6059
6434,15670
6434,10
6434,7092
6434,4400
6434,2109
6434,573
6434,5903
6434,8728
6434,5383
6434,11959
6434,625
6434,9624
6434,18497
6434,13980
6434,3729
6434,16541
6434,18716
6434,12231
6434,4946
6434,15417
6434,1382
6434,10523
6434,18601
6456,2024
6456,17311
6456,9841
6456,9587
6456,5836
6456,16716
6456,20123
6456,5320
6456,12598
6493,18856
6493,14298
6493,16157
6493,6137
6493,18824
6493,9834
6493,9940
6493,10834
6493,663
6493,17576
6493,6026
6493,18315
6493,2551
6493,9504
6493,13074
6497,13782
6497,17239
6497,8956
6497,10496
6497,20572
6497,14395
6497,13980
6497,15578
6497,6253
6497,13139
6497,1746
6497,6357
6497,18649
6497,11107
6497,10828
6497,6892
6497,20203
6497,13101
6497,12563
6497,15209
6497,14837
6497,17096
6497,11896
6497,15259
6497,15641
6497,14151
6497,1805
6497,5576
6497,8160
6497,16471
6497,4460
6497,17597
6497,4444
6497,14013
6497,11661
6497,19844
6497,8229
6501,2445
6501,285
6501,11006
6501,8112
6501,6434
6501,4026
6501,7889
6501,4030
6501,3533
6501,10691
6501,13730
6501,6697
6501,18249
6501,5661
6501,9274
6501,5630
6501,9208
6501,10743
6501,4811
6501,17281
6501,3650
6501,8966
6501,5892
6501,10294
6501,7077
6501,11133
6501,3207
6501,18902
6501,17503
6501,16866
6501,4422
6501,8242
6501,8852
6501,8001
6501,1992
6501,12047
6501,1111
6501,1714
6501,9862
6501,6155
6501,13785
6502,15385
6502,15758
6502,20187
6502,18644
6502,3464
6502,4955
6502,1078
6502,15878
6502,8712
6502,12169
6502,5931
6505,14991
6505,10768
6505,19385
6505,1704
6505,4182
6505,6356
6505,17521
6505,19055
6505,10567
6505,14758
6505,8118
6505,11638
6505,20305
6505,9645
6505,7672
6510,1111
6510,6491
6510,1714
6510,11943
6510,4401
6510,16866
6510,12510
6510,20172
6510,4403
6510,10848
6510,315
6510,2997
6510,1149
6510,15900
6510,5606
6513,6985
6513,3700
6513,7498
6513,5950
6513,13592
6513,15511
6513,13426
6513,5968
6513,4833
6513,7172
6513,12237
6513,15218
6513,5312
6513,16311
6523,18404
6523,16486
6523,1641
6523,18421
6523,5359
6523,4058
6523,15090
6523,5100
6523,14033
6523,17869
6523,8514
6523,10379
6523,5564
6523,11614
6523,15781
6523,1133
6523,13234
6523,1271
6523,3551
6523,10708
6523,14547
6523,1580
6523,11930
6523,3490
6540,10591
6540,10585
6540,9669
6540,14354
6540,15781
6540,482
6540,4799
6540,14378
6540,1656
6540,11303
6540,2348
6540,5097
6540,19078
6540,19688
6540,15090
6540,6605
6540,17131
6540,2627
6540,14826
6540,1714
6540,16494
6540,18876
6540,16396
6540,4566
6540,7507
6541,13251
6541,15015
6541,7969
6541,16494
6541,13346
6541,20480
6541,18832
6541,1503
6541,9941
6541,14269
6541,19431
6541,13856
6541,627
6578,14322
6578,2497
6578,2243
6578,19377
6578,15259
6578,411
6578,20548
6588,9186
6588,9249
6588,10323
6588,1344
6588,13874
6588,10543
6588,17563
6588,2603
6588,4947
6588,16457
6588,4148
6588,17820
6588,1476
6588,5088
6588,11344
6588,19462
6588,4774
6588,8356
6588,3860
6588,8725
6588,1944
6588,12550
6588,8526
6588,4369
6588,9388
6588,15029
6588,6695
6588,2508
6588,17200
6588,4543
6588,16205
6600,17707
6600,6681
6600,15767
6600,5881
6600,8018
6600,3431
6600,20242
6600,5469
6600,8745
6600,14367
6600,20592
6600,13640
6611,17420
6611,17515
6611,7400
6611,14453
6611,7577
6611,15558
6611,13165
6611,20571
6611,14400
6611,1852
6611,11164
6611,19075
6611,20056
6611,7387
6611,6914
6611,9477
6611,17702
6611,18214
6619,11740
6619,4180
6619,2166
6619,13129
6619,19076
6619,7921
6619,5602
6628,5036
6628,17516
6628,15750
6628,2255
6628,15988
6628,4954
6628,1443
6628,12426
6628,10346
6628,5463
6628,3698
6628,3001
6628,2812
6628,7085
6628,19510
6628,8658
6628,4944
6628,13188
6628,7984
6628,9623
6628,3830
6628,19786
6628,9383
6628,17093
6628,5859
6628,12307
6628,12612
6628,3556
6628,3040
6628,16965
6628,11803
6628,12960
6628,14360
6628,817
6628,14571
6628,2844
6628,5254
6628,3500
6628,3483
6628,308
6628,1290
6632,14227
6632,378
6632,7187
6632,8637
6632,9383
6632,14716
6632,16303
6632,2122
6632,6287
6632,15369
6632,5193
6632,4541
6633,17398
6633,14983
6633,8599
6633,11369
6633,20548
6633,19950
6633,6144
6633,4175
6633,14826
6633,8179
6641,17088
6641,1779
6641,13507
6641,4969
6641,15660
6641,5786
6641,13822
6641,14796
6641,17346
6641,10706
6641,16866
6641,4834
6641,1580
6641,15661
6641,17901
6641,16984
6641,3788
6641,13470
6641,20581
6641,9134
6641,5116
6641,3120
6641,14805
6641,19427
6641,3234
6643,616
6643,1130
6643,3278
6643,10034
6643,3606
6643,1919
6643,3790
6643,12721
6643,660
6643,18138
6650,20254
6650,4087
6650,607
6650,3943
6650,19510
6650,1391
6650,5859
6650,4301
6650,19426
6650,17593
6650,10235
6650,12806
6650,3688
6650,11531
6650,2950
6650,11157
6650,4095
6658,4847
6658,1937
6658,11667
6658,18991
6658,12516
6658,8516
6658,15564
6658,7107
6658,2757
6658,13994
6658,16494
6658,4564
6658,3731
6658,14105
6658,3458
6661,20548
6661,2674
6661,2780
6661,13139
6661,17239
6661,13542
6661,8231
6661,18786
6661,13237
6661,14758
6661,20242
6661,20134
6672,6695
6672,2603
6672,18830
6672,1641
6672,8539
6672,2627
6672,17200
6672,3994
6672,830
6672,7499
6677,15301
6677,4549
6677,15459
6677,14134
6677,13747
6677,16896
6677,6736
6677,14053
6677,10434
6677,8857
6679,2151
6679,17040
6679,3040
6679,12307
6679,16632
6679,1443
6679,19584
6679,12715
6686,13226
6686,2836
6686,19053
6686,8794
6686,2378
6686,4718
6686,13063
6686,18744
6686,12490
6686,5290
6686,8474
6686,14147
6686,17246
6686,20238
6686,663
6686,20345
6686,9940
6686,12175
6686,16327
6686,19679
6686,205
6686,18856
6686,5644
6686,15322
6686,13543
6686,9834
6686,20501
6686,14262
6686,11688
6686,14210
6686,12835
6686,8922
6686,11789
6686,9619
6686,11005
6686,1348
6686,4802
6686,12941
6686,1147
6686,17151
6686,4940
6686,12868
6687,8181
6687,15775
6687,4301
6687,7989
6687,17984
6687,1698
6687,17114
6687,4944
6687,15893
6687,19244
6687,1605
6687,20372
6687,16673
6687,9353
6725,15865
6725,6707
6725,1714
6725,6651
6725,1063
6725,9559
6725,8332
6725,12721
6725,5401
6725,11002
6725,7385
6725,11483
6725,5429
6725,5254
6725,2292
6725,13164
6725,10176
6725,7868
6725,19426
6725,19033
6725,7918
6725,19527
6725,16765
6725,6285
6725,14579
6725,14572
6725,5193
6725,12071
6725,8659
6725,6826
6725,14683
6734,9007
6734,9278
6734,2518
6734,11006
6734,16313
6734,2090
6734,14604
6734,17247
6734,12622
6734,10591
6734,16494
6734,15410
6734,13731
6734,222
6734,8452
6734,19071
6734,11013
6734,2348
6734,19756
6734,18876
6734,2578
6734,2172
6734,3105
6734,12971
6734,6659
6734,10930
6734,5572
6734,12910
6734,10742
6734,5654
6734,15926
6734,7465
6734,15259
6734,6985
6734,14434
6734,2085
6734,17709
6734,10205
6734,14858
6734,13810
6734,17358
6734,877
6734,16385
6734,316
6734,13592
6734,8456
6734,9441
6734,9392
6734,6444
6734,7889
6734,1357
6734,10921
6735,17515
6735,7147
6735,9515
6735,6710
6735,682
6735,19200
6735,18921
6735,9985
6735,19289
6735,851
6735,3175
6735,9771
6735,19695
6735,14903
6735,8668
6735,950
6735,19802
6735,9180
6735,18611
6735,14583
6735,12164
6735,2765
6735,14453
6735,13865
6735,10339
6735,2961
6735,2418
6735,8573
6735,9440
6735,12674
6735,14693
6735,17897
6735,10285
6735,18220
6735,9242
6735,15931
6735,12906
6735,16953
6735,17715
6735,5137
6735,16998
6735,9034
6738,1014
6738,14697
6738,9199
6738,14178
6738,14038
6738,19857
6738,19773
6738,17922
6738,2508
6738,16457
6738,14724
6738,11474
6738,12500
6738,12172
6740,3914
6740,1271
6740,9619
6740,20054
6740,3691
6740,18938
6740,7199
6740,4253
6740,9880
6740,6149
6740,10630
6740,5086
6740,17734
6740,7558
6740,9246
6740,18758
6740,15988
6740,2551
6740,7961
6740,10834
6740,6821
6740,4672
6740,1992
6740,17869
6740,11162
6740,5355
6740,18856
6740,5496
6740,15746
6740,15467
6740,8971
6740,14556
6740,3242
6740,13074
6740,16732
6740,15290
6740,11885
6740,17414
6740,6672
6740,8672
6740,9473
6740,18852
6740,18645
6740,9245
6754,1466
6754,12815
6754,13204
6754,5749
6754,11428
6754,7482
6754,13798
6754,20541
6754,16149
6754,8047
6754,548
6754,18090
6754,2000
6754,6624
6754,19309
6754,15316
6754,9674
6754,1513
6754,6223
6754,724
6754,8550
6754,16079
6754,14572
6754,12453
6754,20247
6754,4339
6754,17635
6754,19288
6754,3961
6754,9949
6754,17081
6754,1441
6754,18755
6757,19984
6757,14453
6757,14448
6757,20405
6757,12818
6757,3274
6757,4385
6757,18575
6757,13011
6757,12103
6757,8493
6757,10141
6757,19640
6757,484
6757,20332
6757,15137
6757,17467
6757,9232
6757,17629
6757,18922
6757,3473
6757,7496
6757,20086
6757,14061
6757,4219
6757,20207
6757,1550
6757,5750
6757,5665
6757,16952
6757,1627
6757,16866
6757,16055
6757,17358
6757,10205
6757,6093
6757,3489
6757,15050
6758,9903
6758,37
6758,19602
6758,10706
6758,5152
6758,4954
6758,4058
6758,1085
6758,16331
6758,8142
6758,9163
6758,8358
6758,9566
6758,7077
6758,460
6758,19431
6758,9525
6758,15781
6758,2980
6758,7889
6758,9669
6758,10608
6758,12639
6758,1714
6760,18902
6760,8138
6760,6005
6760,11133
6760,1944
6760,15526
6760,4148
6760,17560
6760,18361
6760,8356
6760,12075
6760,1344
6760,16457
6760,1476
6760,2730
6760,18830
6773,2672
6773,2595
6773,6971
6773,4128
6773,3511
6773,3001
6773,6318
6773,19603
6773,2161
6773,11571
6773,19107
6780,14430
6780,7645
6780,1898
6780,8268
6780,12397
6780,4743
6780,14504
6780,13803
6780,4800
6780,405
6780,20329
6780,14443
6780,18599
6780,13539
6780,8466
6780,9253
6780,2853
6780,1687
6780,7499
6780,19416
6780,509
6780,10357
6780,12623
6780,4804
6780,8709
6780,8045
6780,14907
6780,5750
6780,16521
6780,17563
6780,9173
6780,13401
6780,18773
6780,6606
6780,8456
6780,13128
6780,2508
6780,9003
6780,15050
6780,11543
6780,8502
6780,9231
6780,16024
6780,1701
6797,3653
6797,7575
6797,13997
6797,19413
6797,7608
6797,8090
6797,7062
6797,12307
6797,14220
6797,170
6797,4622
6797,19394
6797,3698
6797,14571
6797,3526
6801,20406
6801,12639
6801,13029
6801,8345
6801,11850
6801,20169
6801,4355
6801,14466
6801,10269
6801,3281
6801,229
6801,19431
6801,18922
6801,13930
6801,20094
6801,1919
6801,20605
6801,10591
6805,3105
6805,10499
6805,11987
6805,14907
6805,12802
6805,4544
6805,18903
6805,9881
6805,7021
6805,5193
6805,3304
6805,16097
6805,19776
6805,17166
6805,7022
6805,13637
6805,9718
6805,8961
6805,13210
6805,10771
6805,4219
6805,18107
6805,8745
6805,19075
6805,11520
6805,16303
6805,11647
6805,1691
6816,15147
6816,5149
6816,10834
6816,8047
6816,2359
6816,12071
6816,16149
6816,12740
6816,17635
6816,17663
6816,8407
6816,9246
6816,18767
6816,7427
6816,8550
6816,19825
6818,11514
6818,4658
6818,15286
6818,3238
6818,2736
6818,18991
6818,11517
6818,10880
6818,14400
6818,1063
6818,15324
6818,13637
6818,14378
6837,10264
6837,78
6837,12591
6837,6621
6837,3637
6837,6610
6837,18298
6837,15474
6837,4482
6837,12278
6837,19422
6837,11206
6837,3877
6837,17239
6837,15272
6837,10176
6837,8048
6837,16108
6837,2412
6837,19494
6837,17481
6837,14072
6837,9010
6837,2129
6837,20284
6844,3375
6844,387
6844,12119
6844,14306
6844,16331
6844,12618
6844,14796
6844,14255
6844,10449
6844,9672
6844,333
6844,4510
6844,4720
6844,5630
6844,11483
6844,15498
6844,5707
6844,1656
6844,17503
6844,4219
6844,10706
6844,13173
6844,17346
6844,9550
6844,1900
6844,4202
6844,10414
6844,7943
6844,10338
6844,16866
6844,3788
6844,12639
6844,1111
6844,4910
6863,9173
6863,20193
6863,3273
6863,2730
6863,17620
6863,15498
6863,15819
6863,18815
6863,3533
6863,19298
6863,20349
6863,18404
6863,10834
6863,8600
6863,16729
6874,1944
6874,3175
6874,4451
6874,371
6874,15843
6874,7256
6874,8356
6874,8725
6874,17619
6878,9614
6878,10636
6878,457
6878,17034
6878,17926
6878,5047
6878,19449
6878,2641
6878,13831
6878,20333
6878,15370
6878,3482
6878,13570
6878,5761
6878,9457
6878,16484
6878,11425
6878,1393
6878,8081
6878,17116
6878,8004
6893,1246
6893,10822
6893,6720
6893,12876
6893,7369
6893,9585
6893,18244
6893,6674
6893,1528
6893,10446
6893,16412
6893,12472
6893,1777
6893,14026
6893,3041
6893,20265
6893,10426
6893,5700
6893,820
6893,15503
6893,13211
6893,13560
6893,4922
6893,4119
6894,16433
6894,6823
6894,6971
6894,7025
6894,10957
6894,4301
6894,9984
6894,15801
6894,4359
6894,13624
6894,10474
6894,14008
6894,6518
6894,2151
6894,3698
6894,3001
6894,5859
6894,14360
6894,10833
6894,1698
6894,4695
6894,9913
6894,17524
6894,8381
6894,11546
6894,7989
6894,17114
6894,15474
6894,15204
6894,1427
6894,3526
6894,19889
6894,12278
6894,1947
6894,2272
6894,14662
6901,559
6901,14107
6901,18669
6901,4743
6901,7544
6901,13940
6901,1551
6901,12898
6901,20317
6901,11214
6901,8440
6901,8872
6901,13402
6901,3445
6901,1569
6901,19462
6901,16012
6901,11489
6901,8415
6901,11728
6901,14964
6901,16667
6901,10682
6915,20251
6915,10850
6915,11532
6915,619
6915,9942
6915,12646
6915,7889
6915,19431
6915,14547
6915,2579
6915,17281
6915,20167
6915,7463
6915,222
6915,13731
6915,11403
6915,10496
6915,18578
6915,19316
6915,1393
6915,15499
6915,12425
6915,238
6915,16913
6915,3421
6915,4910
6915,15017
6915,1742
6915,13452
6915,7729
6915,17429
6915,5819
6915,4824
6915,19160
6922,8872
6922,5857
6922,18336
6922,13975
6922,4541
6922,9163
6922,4865
6922,15686
6922,14033
6922,11247
6922,18404
6922,4743
6922,9257
6922,12460
6922,12075
6922,8001
6922,6107
6922,10339
6923,4949
6923,14826
6923,16502
6923,14322
6923,8866
6923,10848
6923,4401
6923,10024
6923,8145
6923,20515
6923,10711
6923,411
6923,17912
6923,17584
6923,5572
6923,19430
6923,2497
6923,12013
6923,15882
6923,20134
6923,20172
6923,11107
6923,4910
6923,1422
6923,27
6923,20548
6923,18119
6923,300
6923,18647
6953,15053
6953,19962
6953,13139
6953,15578
6953,5725
6953,381
6953,14395
6953,17631
6953,18728
6953,2891
6953,18266
6953,4106
6953,3829
6953,3347
6969,17129
6969,4492
6969,4417
6969,14097
6969,9269
6969,19846
6969,3500
6969,9913
6969,17524
6969,11532
6969,13808
6969,7660
6969,14714
6969,11303
6969,19590
6969,17925
6969,15935
6969,16846
6969,16626
6969,13626
6969,20171
6969,5042
6969,9057
6969,11716
6969,17154
6969,362
6969,19243
6969,13542
6969,15650
6969,11233
6969,19638
6969,1373
6969,8749
6969,8362
6969,13998
6969,11257
6969,19362
6969,3802
6969,9323
6969,10100
6969,16977
6969,1316
6969,13640
6969,1063
6969,16713
6969,17276
6969,4189
6969,10419
6969,6962
6969,4052
6969,16983
6969,12775
6969,17634
6969,2894
6969,6557
6969,11180
6969,1442
6969,15498
6969,14172
6969,8358
6969,17390
6969,15640
6980,15882
6980,3641
6980,315
6980,19272
6980,199
6980,1014
6980,15428
6980,4430
6980,17203
6980,3403
6980,4106
6980,16039
6980,13439
6981,7478
6981,4492
6981,5649
6981,5259
6981,438
6981,14520
6981,13424
6981,13272
6981,14360
6981,5924
6981,11303
6981,15779
6981,4603
6981,12164
6981,7989
6981,15498
6981,11233
6981,15969
6981,17131
6981,9002
6981,13088
6981,8470
6981,19590
6981,9323
6981,17634
6981,10618
6981,17154
6981,15167
7024,16444
7024,14022
7024,4960
7024,15050
7024,16263
7024,8466
7024,7517
7024,6285
7024,7544
7024,8709
7024,12920
7024,3408
7024,18093
7024,10038
7024,5238
7024,3151
7024,4952
7024,8222
7024,17112
7024,18275
7024,19340
7024,13401
7024,10666
7024,4199
7024,9003
7024,6408
7024,12623
7024,6868
7024,9257
7024,6704
7024,15122
7024,4493
7024,7342
7024,495
7024,17026
7024,6384
7024,15270
7024,1701
7024,4605
7024,4925
7024,19690
7024,9253
7024,11461
7024,17740
7024,1300
7024,4808
7024,658
7024,7259
7024,13670
7024,19462
7024,3860
7024,9065
7024,11882
7031,961
7031,10125
7031,11303
7031,18863
7031,1175
7031,15770
7031,16601
7031,19466
7031,12162
7031,8421
7031,9509
7031,13139
7031,19555
7031,15053
7031,14807
7031,10013
7031,20145
7031,8573
7031,5978
7031,8956
7031,11373
7031,7312
7031,956
7031,5924
7031,11206
7031,12125
7031,13237
7031,6408
7031,13787
7035,15542
7035,12510
7035,5152
7035,8304
7035,4288
7035,15900
7035,5606
7035,797
7035,16905
7035,9337
7035,4403
7035,3830
7035,7506
7035,14322
7035,4514
7035,13106
7051,2088
7051,10285
7051,3192
7051,12187
7051,12393
7051,10339
7051,13188
7051,12726
7051,4657
7051,2418
7051,956
7051,20072
7051,436
7051,5679
7051,15266
7051,2765
7051,10304
7051,8248
7051,5534
7051,12623
7051,19838
7051,1357
7051,5746
7051,20242
7051,1316
7051,3799
7051,653
7051,9253
7051,18420
7051,3554
7051,2780
7051,20134
7051,14826
7051,5141
7051,12018
7051,11107
7051,5606
7051,19317
7051,8018
7051,2970
7051,3431
7051,1895
7054,13184
7054,19154
7054,15098
7054,7558
7054,10630
7054,268
7054,15704
7054,18556
7054,11885
7054,13142
7054,12228
7054,17869
7054,12744
7054,17414
7054,6360
7054,5013
7054,3467
7054,11697
7054,7962
7054,15563
7054,2378
7054,17966
7054,18425
7054,13074
7054,8731
7054,13223
7054,13056
7054,3390
7054,663
7054,13052
7054,18856
7054,3493
7054,459
7054,6818
7054,6062
7054,10442
7054,20533
7054,12600
7054,14310
7054,7874
7054,1906
7080,14008
7080,9571
7080,4954
7080,15542
7080,17624
7080,10339
7080,8206
7080,12173
7080,13790
7080,11793
7080,8910
7080,4800
7080,3895
7080,6158
7080,4369
7092,14255
7092,4603
7092,18464
7092,4936
7092,541
7092,8869
7092,2930
7092,8803
7092,8831
7092,3880
7092,17646
7092,956
7092,9269
7092,11107
7092,2001
7092,12254
7092,2674
7092,10489
7092,1919
7092,13424
7092,6400
7092,15781
7092,15082
7092,8356
7092,660
7092,19252
7092,8767
7092,17747
7092,13550
7092,13368
7097,14983
7097,16852
7097,11369
7097,6144
7097,3189
7097,10806
7097,18795
7097,19471
7097,9598
7097,2357
7097,12882
7097,1497
7097,8599
7098,12456
7098,19733
7098,4814
7098,17064
7098,1723
7098,16645
7098,16338
7098,7147
7098,14765
7100,7645
7100,16114
7100,2401
7100,4743
7100,13803
7100,7629
7100,4800
7100,18156
7100,9760
7100,20329
7100,4111
7100,9229
7100,1253
7100,6098
7100,10201
7100,18040
7100,12047
7100,19340
7100,8709
7100,56
7100,4916
7100,65
7100,14243
7100,10005
7100,3459
7100,16008
7100,14289
7100,6776
7100,9231
7100,13862
7100,10975
7100,11050
7100,18593
7100,16457
7100,11133
7100,4771
7100,8626
7100,8996
7100,15592
7100,6453
7100,16521
7100,11882
7100,3624
7100,12397
7100,16949
7100,16295
7100,5736
7112,20150
7112,5947
7112,8869
7112,9676
7112,13808
7112,13542
7112,16451
7112,8614
7112,5924
7112,15360
7112,17634
7112,9530
7112,18615
7112,11417
7112,9441
7112,4812
7112,14360
7112,10833
7112,11715
7112,9963
7112,12164
7112,7995
7112,16626
7112,20632
7112,19733
7112,8456
7112,7989
7112,956
7112,2001
7112,3685
7112,15266
7112,13626
7112,11313
7112,2765
7112,8275
7112,12311
7112,13531
7112,6985
7112,9412
7112,13283
7112,19302
7112,6557
7112,4044
7112,17453
7112,20228
7112,12393
7112,16447
7112,18572
7112,5940
7112,12940
7112,15779
7112,11233
7112,9681
7112,8470
7112,11420
7112,6299
7112,8749
7112,19904
7112,3483
7112,1063
7112,1595
7115,7385
7115,17820
7115,18904
7115,3855
7115,13185
7115,17805
7115,18342
7115,6107
7115,4347
7127,5359
7127,12164
7127,15167
7127,15585
7127,4219
7127,9508
7127,5881
7127,15767
7127,4212
7127,9412
7127,8275
7127,7100
7127,12639
7127,18503
7127,2367
7127,11474
7127,13006
7127,17826
7127,15907
7127,20362
7127,19576
7127,9291
7127,16820
7127,2818
7127,913
7127,12393
7127,2765
7127,10316
7127,13433
7127,13972
7127,16002
7127,4397
7127,4052
7127,19730
7127,18440
7127,14916
7127,9180
7127,405
7127,9826
7127,2984
7127,15413
7127,4908
7127,7947
7127,15781
7127,5606
7127,2780
7127,3431
7127,20415
7127,18665
7127,12718
7127,10807
7137,20263
7137,10567
7137,1715
7137,9942
7137,4065
7137,15259
7137,5032
7137,16502
7137,17947
7137,4600
7137,285
7137,306
7137,5641
7137,5074
7137,2544
7137,4401
7137,7708
7137,4060
7137,2272
7137,7828
7137,20197
7137,9765
7137,17984
7137,18096
7137,1421
7137,2091
7137,13066
7137,108
7137,10474
7137,2873
7137,20526
7137,13435
7137,6932
7137,8868
7137,5056
7137,14399
7137,14175
7137,3766
7137,19974
7137,3870
7137,12927
7137,17699
7137,5572
7137,19662
7137,15023
7137,624
7137,9075
7137,9254
7143,7817
7143,8055
7143,5024
7143,3811
7143,6954
7143,824
7143,3731
7143,8894
7143,5576
7143,12768
7143,9232
7143,8837
7143,5620
7143,18332
7143,3326
7143,15774
7143,16663
7143,19834
7143,1033
7143,4720
7143,5478
7143,12961
7143,1180
7143,17131
7143,4454
7143,6844
7143,15758
7143,6442
7143,648
7143,9675
7144,1428
7144,19770
7144,15301
7144,11916
7144,4549
7144,12851
7144,303
7144,3907
7144,17820
7144,6078
7144,13283
7144,11139
7144,8390
7144,508
7144,16303
7144,1947
7144,20558
7144,16673
7144,736
7144,17990
7144,4954
7144,5023
7144,3685
7144,2581
7144,13880
7144,12373
7144,378
7144,6577
7144,4757
7144,1525
7144,19315
7144,17228
7144,16002
7144,13940
7154,4543
7154,16387
7154,15341
7154,3903
7154,2159
7154,20366
7154,17200
7154,15886
7154,8001
7178,12963
7178,19010
7178,6981
7178,14395
7178,14859
7178,125
7178,14758
7178,687
7178,10086
7178,20037
7178,20343
7178,20036
7178,4028
7188,19096
7188,5261
7188,3445
7188,19861
7188,2964
7188,3654
7188,4084
7188,17560
7188,535
7207,2343
7207,1181
7207,14277
7207,8376
7207,7217
7207,10848
7207,16835
7207,15053
7207,4600
7207,11659
7207,8391
7207,12436
7207,6103
7207,17580
7207,18096
7207,20263
7207,18266
